"draught","speed_through_water","beaufort","consumption_main_engine_mt_per_day","consumption_auxiliary_engine_mt_per_day","consumption_boiler_engine_mt_per_day","imo"
11.0,6.5,0.0,4.773039331830697,3.6,1.0,345678
11.0,6.5,1.0,4.808171893294146,3.6,1.0,345678
11.0,6.5,2.0,4.936961517138336,3.6,1.0,345678
11.0,6.5,3.0,5.310666022498176,3.6,1.0,345678
11.0,6.5,4.0,6.194734120200614,3.6,1.0,345678
11.0,6.5,5.0,7.9470210784395805,3.6,1.0,345678
11.0,6.5,6.0,11.031840717424407,3.6,1.0,345678
11.0,6.6,0.0,4.867355088367975,3.6,1.0,345678
11.0,6.6,1.0,4.903363644041261,3.6,1.0,345678
11.0,6.6,2.0,5.034564123052874,3.6,1.0,345678
11.0,6.6,3.0,5.4137822525764125,3.6,1.0,345678
11.0,6.6,4.0,6.308989294257561,3.6,1.0,345678
11.0,6.6,5.0,8.079990810690932,3.6,1.0,345678
11.0,6.6,6.0,11.218724003138474,3.6,1.0,345678
11.0,6.7,0.0,4.962214277169511,3.6,1.0,345678
11.0,6.7,1.0,4.9991045638522325,3.6,1.0,345678
11.0,6.7,2.0,5.132718031458793,3.6,1.0,345678
11.0,6.7,3.0,5.517420165046215,3.6,1.0,345678
11.0,6.7,4.0,6.423645866296852,3.6,1.0,345678
11.0,6.7,5.0,8.213022161121781,3.6,1.0,345678
11.0,6.7,6.0,11.406020525033203,3.6,1.0,345678
11.0,6.8,0.0,5.060450719253248,3.6,1.0,345678
11.0,6.8,1.0,5.098224232708154,3.6,1.0,345678
11.0,6.8,2.0,5.234237804830283,3.6,1.0,345678
11.0,6.8,3.0,5.624351359123072,3.6,1.0,345678
11.0,6.8,4.0,6.541372338086561,3.6,1.0,345678
11.0,6.8,5.0,8.348568551006586,3.6,1.0,345678
11.0,6.8,6.0,11.596264591651268,3.6,1.0,345678
11.0,6.9,0.0,5.1620368801264584,3.6,1.0,345678
11.0,6.9,1.0,5.2006945228854295,3.6,1.0,345678
11.0,6.9,2.0,5.3390937315639055,3.6,1.0,345678
11.0,6.9,3.0,5.73454254317675,3.6,1.0,345678
11.0,6.9,4.0,6.662127811453099,3.6,1.0,345678
11.0,6.9,5.0,8.486574040991414,3.6,1.0,345678
11.0,6.9,6.0,11.789435170197637,3.6,1.0,345678
11.0,7.0,0.0,5.264136271671647,3.6,1.0,345678
11.0,7.0,1.0,5.303682535719354,3.6,1.0,345678
11.0,7.0,2.0,5.4444662904164005,3.6,1.0,345678
11.0,7.0,3.0,5.8452136880982835,3.6,1.0,345678
11.0,7.0,4.0,6.783228255332474,3.6,1.0,345678
11.0,7.0,5.0,8.624555819692183,3.6,1.0,345678
11.0,7.0,6.0,11.988826524849687,3.6,1.0,345678
11.0,7.1,0.0,5.374208704636778,3.6,1.0,345678
11.0,7.1,1.0,5.414636307394481,3.6,1.0,345678
11.0,7.1,2.0,5.557762003989454,3.6,1.0,345678
11.0,7.1,3.0,5.963652903847996,3.6,1.0,345678
11.0,7.1,4.0,6.911678088715229,3.6,1.0,345678
11.0,7.1,5.0,8.768927099384388,3.6,1.0,345678
11.0,7.1,6.0,12.199038562514664,3.6,1.0,345678
11.0,7.2,0.0,5.484736809514845,3.6,1.0,345678
11.0,7.2,1.0,5.526049066568394,3.6,1.0,345678
11.0,7.2,2.0,5.671512525532425,3.6,1.0,345678
11.0,7.2,3.0,6.0825034024813265,3.6,1.0,345678
11.0,7.2,4.0,7.040389824238549,3.6,1.0,345678
11.0,7.2,5.0,8.913163316552074,3.6,1.0,345678
11.0,7.2,6.0,12.409990550161538,3.6,1.0,345678
11.0,7.3,0.0,5.600126236666003,3.6,1.0,345678
11.0,7.3,1.0,5.642318949965427,3.6,1.0,345678
11.0,7.3,2.0,5.7900899168704845,3.6,1.0,345678
11.0,7.3,3.0,6.206063643066101,3.6,1.0,345678
11.0,7.3,4.0,7.173486403893376,3.6,1.0,345678
11.0,7.3,5.0,9.06102237179466,3.6,1.0,345678
11.0,7.3,6.0,12.625852786968073,3.6,1.0,345678
11.0,7.4,0.0,5.720310868596655,3.6,1.0,345678
11.0,7.4,1.0,5.763378988274041,3.6,1.0,345678
11.0,7.4,2.0,5.913424958838077,3.6,1.0,345678
11.0,7.4,3.0,6.334259386217831,3.6,1.0,345678
11.0,7.4,4.0,7.310883029613051,3.6,1.0,345678
11.0,7.4,5.0,9.212398746651564,3.6,1.0,345678
11.0,7.4,6.0,12.846604847724088,3.6,1.0,345678
11.0,7.5,0.0,5.840879237593999,3.6,1.0,345678
11.0,7.5,1.0,5.884824386171734,3.6,1.0,345678
11.0,7.5,2.0,6.0371368130097185,3.6,1.0,345678
11.0,7.5,3.0,6.462778919574087,3.6,1.0,345678
11.0,7.5,4.0,7.4484343866510985,3.6,1.0,345678
11.0,7.5,5.0,9.363494467863307,3.6,1.0,345678
11.0,7.5,6.0,13.068095840432386,3.6,1.0,345678
11.0,7.6,0.0,5.970132934286288,3.6,1.0,345678
11.0,7.6,1.0,6.014941544679048,3.6,1.0,345678
11.0,7.6,2.0,6.169459650563638,3.6,1.0,345678
11.0,7.6,3.0,6.5997099086849484,3.6,1.0,345678
11.0,7.6,4.0,7.593879830975443,3.6,1.0,345678
11.0,7.6,5.0,9.521325584035813,3.6,1.0,345678
11.0,7.6,6.0,13.298254342688626,3.6,1.0,345678
11.0,7.7,0.0,6.099679699509745,3.6,1.0,345678
11.0,7.7,1.0,6.1453519942064085,3.6,1.0,345678
11.0,7.7,2.0,6.302063624820418,3.6,1.0,345678
11.0,7.7,3.0,6.736861187747221,3.6,1.0,345678
11.0,7.7,4.0,7.7393603398147155,3.6,1.0,345678
11.0,7.7,5.0,9.678724917955828,3.6,1.0,345678
11.0,7.7,6.0,13.529132458513386,3.6,1.0,345678
11.0,7.8,0.0,6.233242239782061,3.6,1.0,345678
11.0,7.8,1.0,6.279771011961768,3.6,1.0,345678
11.0,7.8,2.0,6.438638918975446,3.6,1.0,345678
11.0,7.8,3.0,6.877853411063639,3.6,1.0,345678
11.0,7.8,4.0,7.888332189477563,3.6,1.0,345678
11.0,7.8,5.0,9.83880821779141,3.6,1.0,345678
11.0,7.8,6.0,13.764316308597374,3.6,1.0,345678
11.0,7.9,0.0,6.370743865743714,3.6,1.0,345678
11.0,7.9,1.0,6.418121058938284,3.6,1.0,345678
11.0,7.9,2.0,6.579105817032866,3.6,1.0,345678
11.0,7.9,3.0,7.022602172702903,3.6,1.0,345678
11.0,7.9,4.0,8.040701339917055,3.6,1.0,345678
11.0,7.9,5.0,10.00146277661254,3.6,1.0,345678
11.0,7.9,6.0,14.003780318843985,3.6,1.0,345678
11.0,8.0,0.0,6.50844805072565,3.6,1.0,345678
11.0,8.0,1.0,6.556672103600703,3.6,1.0,345678
11.0,8.0,2.0,6.719757081411326,3.6,1.0,345678
11.0,8.0,3.0,7.167465041244615,3.6,1.0,345678
11.0,8.0,4.0,8.192980326360832,3.6,1.0,345678
11.0,8.0,5.0,10.186826835410285,3.6,1.0,345678
11.0,8.0,6.0,14.243956230532214,3.6,1.0,345678
11.0,8.1,0.0,6.65287733317976,3.6,1.0,345678
11.0,8.1,1.0,6.701932774012344,3.6,1.0,345678
11.0,8.1,2.0,6.867054701169479,3.6,1.0,345678
11.0,8.1,3.0,7.318775463227814,3.6,1.0,345678
11.0,8.1,4.0,8.351199495160278,3.6,1.0,345678
11.0,8.1,5.0,10.38135280644123,3.6,1.0,345678
11.0,8.1,6.0,14.4911967217788,3.5267660089656583,0.42676600896565836,345678
11.0,8.2,0.0,6.797427343681323,3.6,1.0,345678
11.0,8.2,1.0,6.847311190362397,3.6,1.0,345678
11.0,8.2,2.0,7.014449851454469,3.6,1.0,345678
11.0,8.2,3.0,7.470105577556494,3.6,1.0,345678
11.0,8.2,4.0,8.50921870552384,3.6,1.0,345678
11.0,8.2,5.0,10.576409608935213,3.6,1.0,345678
11.0,8.2,6.0,14.739141791964462,3.1,0.0,345678
11.0,8.3,0.0,6.944923452499478,3.6,1.0,345678
11.0,8.3,1.0,6.995626094593821,3.6,1.0,345678
11.0,8.3,2.0,7.164739473100456,3.6,1.0,345678
11.0,8.3,3.0,7.624193063670879,3.6,1.0,345678
11.0,8.3,4.0,8.669636800604819,3.6,1.0,345678
11.0,8.3,5.0,10.77476688930559,3.6,1.0,345678
11.0,8.3,6.0,14.9905741734097,3.1,0.0,345678
11.0,8.4,0.0,7.095311895403929,3.6,1.0,345678
11.0,8.4,1.0,7.146822866784132,3.6,1.0,345678
11.0,8.4,2.0,7.317866774871983,3.6,1.0,345678
11.0,8.4,3.0,7.780976507731584,3.6,1.0,345678
11.0,8.4,4.0,8.832382950051375,3.6,1.0,345678
11.0,8.4,5.0,10.976406806233843,3.6,1.0,345678
11.0,8.4,6.0,15.245489826315158,3.1,0.0,345678
11.0,8.5,0.0,7.245722268106848,3.6,1.0,345678
11.0,8.5,1.0,7.2980367774544845,3.6,1.0,345678
11.0,8.5,2.0,7.470986574677262,3.6,1.0,345678
11.0,8.5,3.0,7.937665613732918,3.6,1.0,345678
11.0,8.5,4.0,8.994797349786822,3.6,1.0,345678
11.0,8.5,5.0,11.178540628962708,3.6,1.0,345678
11.0,8.5,6.0,15.50109787134337,3.1,0.0,345678
11.0,8.6,0.0,7.40115649817744,3.6,1.0,345678
11.0,8.6,1.0,7.454257322145268,3.6,1.0,345678
11.0,8.6,2.0,7.6290476592760745,3.6,1.0,345678
11.0,8.6,3.0,8.099098880227032,3.6,1.0,345678
11.0,8.6,4.0,9.161460573370169,3.6,1.0,345678
11.0,8.6,5.0,11.386117454697292,3.6,1.0,345678
11.0,8.6,6.0,15.762387145648107,3.1,0.0,345678
11.0,8.7,0.0,7.556528698024485,3.6,1.0,345678
11.0,8.7,1.0,7.610409634805588,3.6,1.0,345678
11.0,8.7,2.0,7.787012396837427,3.6,1.0,345678
11.0,8.7,3.0,8.260341835288482,3.6,1.0,345678
11.0,8.7,4.0,9.327681924448692,3.6,1.0,345678
11.0,8.7,5.0,11.59415826831476,3.6,1.0,345678
11.0,8.7,6.0,16.024359870095154,3.1,0.0,345678
11.0,8.8,0.0,7.714406380254678,3.6,1.0,345678
11.0,8.8,1.0,7.769054234706895,3.6,1.0,345678
11.0,8.8,2.0,7.9474187938799465,3.6,1.0,345678
11.0,8.8,3.0,8.42387226846054,3.6,1.0,345678
11.0,8.8,4.0,9.495799229726853,3.6,1.0,345678
11.0,8.8,5.0,11.805227782992628,3.6,1.0,345678
11.0,8.8,6.0,16.289610625346,3.1,0.0,345678
11.0,8.9,0.0,7.8747246573334975,3.6,1.0,345678
11.0,8.9,1.0,7.930125344639017,3.6,1.0,345678
11.0,8.9,2.0,8.110198859857359,3.6,1.0,345678
11.0,8.9,3.0,8.589617592670391,3.6,1.0,345678
11.0,8.9,4.0,9.665730706892914,3.6,1.0,345678
11.0,8.9,5.0,12.026836647162899,3.6,1.0,345678
11.0,8.9,6.0,16.558129409174263,3.1,0.0,345678
11.0,9.0,0.0,8.034871401015323,3.6,1.0,345678
11.0,9.0,1.0,8.091016765945698,3.6,1.0,345678
11.0,9.0,2.0,8.272766402567214,3.6,1.0,345678
11.0,9.0,3.0,8.7550469924241,3.6,1.0,345678
11.0,9.0,4.0,9.835076323431537,3.6,1.0,345678
11.0,9.0,5.0,12.25165637215732,3.6,1.0,345678
11.0,9.0,6.0,16.82731992175336,3.1,0.0,345678
11.0,9.1,0.0,8.200281986162128,3.6,1.0,345678
11.0,9.1,1.0,8.257148336222444,3.6,1.0,345678
11.0,9.1,2.0,8.440491319022701,3.6,1.0,345678
11.0,9.1,3.0,8.925396949168976,3.6,1.0,345678
11.0,9.1,4.0,10.008762702594579,3.6,1.0,345678
11.0,9.1,5.0,12.483118109932354,3.6,1.0,345678
11.0,9.1,6.0,17.10275175994216,3.1,0.0,345678
11.0,9.2,0.0,8.36541021364007,3.6,1.0,345678
11.0,9.2,1.0,8.422987793291647,3.6,1.0,345678
11.0,9.2,2.0,8.60788738188873,3.6,1.0,345678
11.0,9.2,3.0,9.09530673882528,3.6,1.0,345678
11.0,9.2,4.0,10.207976431603651,3.6,1.0,345678
11.0,9.2,5.0,12.715439709612138,3.6,1.0,345678
11.0,9.2,6.0,17.378838208632082,3.1,0.0,345678
11.0,9.3,0.0,8.533120983410457,3.6,1.0,345678
11.0,9.3,1.0,8.591391105795932,3.6,1.0,345678
11.0,9.3,2.0,8.777782274479254,3.6,1.0,345678
11.0,9.3,3.0,9.267529342335955,3.6,1.0,345678
11.0,9.3,4.0,10.411956005942184,3.6,1.0,345678
11.0,9.3,5.0,12.95171480450287,3.6,1.0,345678
11.0,9.3,6.0,17.65855944250367,3.1,0.0,345678
11.0,9.4,0.0,8.703324601005622,3.6,1.0,345678
11.0,9.4,1.0,8.762267559636527,3.6,1.0,345678
11.0,9.4,2.0,8.950082775371492,3.6,1.0,345678
11.0,9.4,3.0,9.441966410400864,3.6,1.0,345678
11.0,9.4,4.0,10.619534613180827,3.6,1.0,345678
11.0,9.4,5.0,13.19192962575591,3.6,1.0,345678
11.0,9.4,6.0,17.941895751974563,3.1,0.0,345678
11.0,9.5,0.0,8.873107366607897,3.6,1.0,345678
11.0,9.5,1.0,8.932711164999079,3.6,1.0,345678
11.0,9.5,2.0,9.12190829762857,3.6,1.0,345678
11.0,9.5,3.0,9.615806481628265,3.6,1.0,345678
11.0,9.5,4.0,10.827660251373675,3.6,1.0,345678
11.0,9.5,5.0,13.433001216179036,3.6,1.0,345678
11.0,9.5,6.0,18.225871600242616,3.1,0.0,345678
11.0,9.6,0.0,9.048438878163227,3.6,1.0,345678
11.0,9.6,1.0,9.108671887060702,3.6,1.0,345678
11.0,9.6,2.0,9.299146778577864,3.6,1.0,345678
11.0,9.6,3.0,9.794773992689715,3.6,1.0,345678
11.0,9.6,4.0,11.04277478042202,3.6,1.0,345678
11.0,9.6,5.0,13.681491811552881,3.6,1.0,345678
11.0,9.6,6.0,18.516801470844193,3.1,0.0,345678
11.0,9.7,0.0,9.223204105035375,3.6,1.0,345678
11.0,9.7,1.0,9.284052502535596,3.6,1.0,345678
11.0,9.7,2.0,9.475758605386899,3.6,1.0,345678
11.0,9.7,3.0,9.972983987524213,3.6,1.0,345678
11.0,9.7,4.0,11.258388643597499,3.6,1.0,345678
11.0,9.7,5.0,13.9308216245508,3.6,1.0,345678
11.0,9.7,6.0,18.808343372961794,3.1,0.0,345678
11.0,9.8,0.0,9.40051718183712,3.6,1.0,345678
11.0,9.8,1.0,9.461955995806253,3.6,1.0,345678
11.0,9.8,2.0,9.65481200151617,3.6,1.0,345678
11.0,9.8,3.0,10.175085643552345,3.6,1.0,345678
11.0,9.8,4.0,11.477912765380648,3.6,1.0,345678
11.0,9.8,5.0,14.184479382557283,3.6,1.0,345678
11.0,9.8,6.0,19.10384988688186,3.1,0.0,345678
11.0,9.9,0.0,9.580259259531772,3.6,1.0,345678
11.0,9.9,1.0,9.64226236377342,3.6,1.0,345678
11.0,9.9,2.0,9.836184160999274,3.6,1.0,345678
11.0,9.9,3.0,10.387836517829085,3.6,1.0,345678
11.0,9.9,4.0,11.701300225469053,3.6,1.0,345678
11.0,9.9,5.0,14.442440106451867,3.6,1.0,345678
11.0,9.9,6.0,19.408907322823595,3.1,0.0,345678
11.0,10.0,0.0,9.759260313009936,3.6,1.0,345678
11.0,10.0,1.0,9.8218113347195,3.6,1.0,345678
11.0,10.0,2.0,10.016843794342101,3.6,1.0,345678
11.0,10.0,3.0,10.601133826630331,3.6,1.0,345678
11.0,10.0,4.0,11.92827859057751,3.6,1.0,345678
11.0,10.0,5.0,14.701232447967396,3.1,0.0,345678
11.0,10.0,6.0,19.718929112108533,3.1,0.0,345678
11.0,10.1,0.0,9.944087887505813,3.6,1.0,345678
11.0,10.1,1.0,10.00714554636538,3.6,1.0,345678
11.0,10.1,2.0,10.232679519532045,3.6,1.0,345678
11.0,10.1,3.0,10.82245592599626,3.6,1.0,345678
11.0,10.1,4.0,12.170848339161127,3.6,1.0,345678
11.0,10.1,5.0,14.968371727433674,3.1,0.0,345678
11.0,10.1,6.0,20.037379647687246,3.1,0.0,345678
11.0,10.2,0.0,10.145574545733258,3.6,1.0,345678
11.0,10.2,1.0,10.219380132866931,3.6,1.0,345678
11.0,10.2,2.0,10.449031820927825,3.6,1.0,345678
11.0,10.2,3.0,11.044264090411577,3.6,1.0,345678
11.0,10.2,4.0,12.414320298896348,3.6,1.0,345678
11.0,10.2,5.0,15.23631298039109,3.1,0.0,345678
11.0,10.2,6.0,20.356772520681183,3.1,0.0,345678
11.0,10.3,0.0,10.363028148472143,3.6,1.0,345678
11.0,10.3,1.0,10.437952226562262,3.6,1.0,345678
11.0,10.3,2.0,10.670317300272494,3.6,1.0,345678
11.0,10.3,3.0,11.270931766938416,3.6,1.0,345678
11.0,10.3,4.0,12.663203436275486,3.6,1.0,345678
11.0,10.3,5.0,15.509466805721924,3.1,0.0,345678
11.0,10.3,6.0,20.681499353257024,3.1,0.0,345678
11.0,10.4,0.0,10.585407199012607,3.6,1.0,345678
11.0,10.4,1.0,10.661446133920592,3.6,1.0,345678
11.0,10.4,2.0,10.896503514559598,3.6,1.0,345678
11.0,10.4,3.0,11.502423859585289,3.6,1.0,345678
11.0,10.4,4.0,12.917492758297549,3.6,1.0,345678
11.0,10.4,5.0,15.787823361081973,3.1,0.0,345678
11.0,10.4,6.0,21.01156182371636,3.1,0.0,345678
11.0,10.5,0.0,10.808241258363642,3.6,1.0,345678
11.0,10.5,1.0,10.885396333381806,3.6,1.0,345678
11.0,10.5,2.0,11.123140474013038,3.6,1.0,345678
11.0,10.5,3.0,11.734331307239476,3.6,1.0,345678
11.0,10.5,4.0,13.172664446888183,3.6,1.0,345678
11.0,10.5,5.0,16.066953596442232,3.1,0.0,345678
11.0,10.5,6.0,21.342558039680107,3.1,0.0,345678
11.0,10.6,0.0,11.04183176836746,3.6,1.0,345678
11.0,10.6,1.0,11.12009109837886,3.6,1.0,345678
11.0,10.6,2.0,11.360476087047253,3.6,1.0,345678
11.0,10.6,3.0,11.982339025055493,3.6,1.0,345678
11.0,10.6,4.0,13.439228340612694,3.6,1.0,345678
11.0,10.6,5.0,16.357131275781448,3.1,0.0,345678
11.0,10.6,6.0,21.684736450267337,3.1,0.0,345678
11.0,10.7,0.0,11.27580536244416,3.6,1.0,345678
11.0,10.7,1.0,11.355169294334242,3.6,1.0,345678
11.0,10.7,2.0,11.598187326756552,3.6,1.0,345678
11.0,10.7,3.0,12.236761701237072,3.6,1.0,345678
11.0,10.7,4.0,13.706647876985654,3.6,1.0,345678
11.0,10.7,5.0,16.64804796203119,3.1,0.0,345678
11.0,10.7,6.0,22.027834556583525,3.1,0.0,345678
11.0,10.8,0.0,11.516014345275183,3.6,1.0,345678
11.0,10.8,1.0,11.596475307374096,3.6,1.0,345678
11.0,10.8,2.0,11.842094536857772,3.6,1.0,345678
11.0,10.8,3.0,12.498140306026885,3.6,1.0,345678
11.0,10.8,4.0,13.980918008701494,3.6,1.0,345678
11.0,10.8,5.0,16.94555998360586,3.1,0.0,345678
11.0,10.8,6.0,22.377704697303372,3.1,0.0,345678
11.0,10.9,0.0,11.762397138040788,3.6,1.0,345678
11.0,10.9,1.0,11.843946894252234,3.6,1.0,345678
11.0,10.9,2.0,12.10312641879357,3.6,1.0,345678
11.0,10.9,3.0,12.766453955514654,3.6,1.0,345678
11.0,10.9,4.0,14.262014696505553,3.6,1.0,345678
11.0,10.9,5.0,17.249637377081463,3.1,0.0,345678
11.0,10.9,6.0,22.73433379398264,3.1,0.0,345678
11.0,11.0,0.0,12.016108849842176,3.6,1.0,345678
11.0,11.0,1.0,12.102664746879718,3.6,1.0,345678
11.0,11.0,2.0,12.365685224261602,3.6,1.0,345678
11.0,11.0,3.0,13.035618400384557,3.6,1.0,345678
11.0,11.0,4.0,14.543919678377845,3.1,0.0,345678
11.0,11.0,5.0,17.55439641680967,3.1,0.0,345678
11.0,11.0,6.0,23.091852923038036,3.1,0.0,345678
11.0,11.1,0.0,12.288650816918741,3.6,1.0,345678
11.0,11.1,1.0,12.37652833246601,3.6,1.0,345678
11.0,11.1,2.0,12.642782962290763,3.6,1.0,345678
11.0,11.1,3.0,13.319247414191235,3.6,1.0,345678
11.0,11.1,4.0,14.840088579243247,3.1,0.0,345678
11.0,11.1,5.0,17.872971928759625,3.1,0.0,345678
11.0,11.1,6.0,23.463417260463213,3.1,0.0,345678
11.0,11.2,0.0,12.561991169552913,3.6,1.0,345678
11.0,11.2,1.0,12.651196117034639,3.6,1.0,345678
11.0,11.2,2.0,12.920691569182377,3.6,1.0,345678
11.0,11.2,3.0,13.603680136634873,3.6,1.0,345678
11.0,11.2,4.0,15.137013564486114,3.1,0.0,345678
11.0,11.2,5.0,18.192167367900943,3.1,0.0,345678
11.0,11.2,6.0,23.83583895289036,3.1,0.0,345678
11.0,11.3,0.0,12.843852261629726,3.6,1.0,345678
11.0,11.3,1.0,12.934385079549342,3.6,1.0,345678
11.0,11.3,2.0,13.207111913411818,3.6,1.0,345678
11.0,11.3,3.0,13.896576784797947,3.6,1.0,345678
11.0,11.3,4.0,15.44226320023852,3.1,0.0,345678
11.0,11.3,5.0,18.519365742843185,3.1,0.0,345678
11.0,11.3,6.0,24.216527565249454,3.1,0.0,345678
11.0,11.4,0.0,13.134188664112303,3.6,1.0,345678
11.0,11.4,1.0,13.226049391428793,3.6,1.0,345678
11.0,11.4,2.0,13.501997200364867,3.6,1.0,345678
11.0,11.4,3.0,14.197888634215397,3.6,1.0,345678
11.0,11.4,4.0,15.755785025736802,3.1,0.0,345678
11.0,11.4,5.0,18.854507629044434,3.1,0.0,345678
11.0,11.4,6.0,24.605447642833422,3.1,0.0,345678
11.0,11.5,0.0,13.425269617445327,3.6,1.0,345678
11.0,11.5,1.0,13.518463307302959,3.6,1.0,345678
11.0,11.5,2.0,13.797636964811028,3.6,1.0,345678
11.0,11.5,3.0,14.499944325591978,3.4091307911249387,0.30913079112493863,345678
11.0,11.5,4.0,16.069996508148225,3.1,0.0,345678
11.0,11.5,5.0,19.190190961711846,3.1,0.0,345678
11.0,11.5,6.0,24.9951848369724,3.1,0.0,345678
11.0,11.6,0.0,13.73511503170504,3.6,1.0,345678
11.0,11.6,1.0,13.829633647570953,3.6,1.0,345678
11.0,11.6,2.0,14.111998974727376,3.6,1.0,345678
11.0,11.6,3.0,14.820613486299894,3.1,0.0,345678
11.0,11.6,4.0,16.402546508607237,3.1,0.0,345678
11.0,11.6,5.0,19.553865179197008,3.1,0.0,345678
11.0,11.6,6.0,25.403049647177376,3.1,0.0,345678
11.0,11.7,0.0,14.04562413842496,3.6,1.0,345678
11.0,11.7,1.0,14.141472026182278,3.6,1.0,345678
11.0,11.7,2.0,14.427032209096264,3.6,1.0,345678
11.0,11.7,3.0,15.141939926665385,3.1,0.0,345678
11.0,11.7,4.0,16.73569329035706,3.1,0.0,345678
11.0,11.7,5.0,19.91974270104453,3.1,0.0,345678
11.0,11.7,6.0,25.811669407021345,3.1,0.0,345678
11.0,11.8,0.0,14.367226501567679,3.6,1.0,345678
11.0,11.8,1.0,14.464400078490977,3.6,1.0,345678
11.0,11.8,2.0,14.753134822865658,3.1,0.0,345678
11.0,11.8,3.0,15.474263178279005,3.1,0.0,345678
11.0,11.8,4.0,17.0796449812399,3.1,0.0,345678
11.0,11.8,5.0,20.29686397512322,3.1,0.0,345678
11.0,11.8,6.0,26.231073019563176,3.1,0.0,345678
11.0,11.9,0.0,14.69982862389722,3.1,0.0,345678
11.0,11.9,1.0,14.79832379241532,3.1,0.0,345678
11.0,11.9,2.0,15.090211570859916,3.1,0.0,345678
11.0,11.9,3.0,15.81748556475277,3.1,0.0,345678
11.0,11.9,4.0,17.434299249298633,3.1,0.0,345678
11.0,11.9,5.0,20.685163259481772,3.1,0.0,345678
11.0,11.9,6.0,26.661186101022576,3.1,0.0,345678
11.0,12.0,0.0,15.033011729775492,3.1,0.0,345678
11.0,12.0,1.0,15.13283186416259,3.1,0.0,345678
11.0,12.0,2.0,15.4278735657718,3.1,0.0,345678
11.0,12.0,3.0,16.161274806662696,3.1,0.0,345678
11.0,12.0,4.0,17.789451480976208,3.1,0.0,345678
11.0,12.0,5.0,21.07435681048296,3.1,0.0,345678
11.0,12.0,6.0,27.091996685699463,3.1,0.0,345678
11.0,12.1,0.0,15.390296692515609,3.1,0.0,345678
11.0,12.1,1.0,15.491426454285893,3.1,0.0,345678
11.0,12.1,2.0,15.789567833986826,3.1,0.0,345678
11.0,12.1,3.0,16.52894090712528,3.1,0.0,345678
11.0,12.1,4.0,18.16810532890699,3.1,0.0,345678
11.0,12.1,5.0,21.48774681320939,3.1,0.0,345678
11.0,12.1,6.0,27.54615889124931,3.1,0.0,345678
11.0,12.2,0.0,15.748021741213766,3.1,0.0,345678
11.0,12.2,1.0,15.850463608986407,3.1,0.0,345678
11.0,12.2,2.0,16.151703431524233,3.1,0.0,345678
11.0,12.2,3.0,16.897025814188055,3.1,0.0,345678
11.0,12.2,4.0,18.547101268495375,3.1,0.0,345678
11.0,12.2,5.0,21.901938147087687,3.1,0.0,345678
11.0,12.2,6.0,28.00091129327098,3.1,0.0,345678
11.0,12.3,0.0,16.11935268888804,3.1,0.0,345678
11.0,12.3,1.0,16.2230981950174,3.1,0.0,345678
11.0,12.3,2.0,16.527403191422028,3.1,0.0,345678
11.0,12.3,3.0,17.27857323449626,3.1,0.0,345678
11.0,12.3,4.0,18.939306699791388,3.1,0.0,345678
11.0,12.3,5.0,22.330000802472338,3.1,0.0,345678
11.0,12.3,6.0,28.496217571024737,3.1,0.0,345678
11.0,12.4,0.0,16.50412787666231,3.1,0.0,345678
11.0,12.4,1.0,16.609167917399823,3.1,0.0,345678
11.0,12.4,2.0,16.916503313737856,3.1,0.0,345678
11.0,12.4,3.0,17.673416452027404,3.1,0.0,345678
11.0,12.4,4.0,19.348251833367478,3.1,0.0,345678
11.0,12.4,5.0,22.771815978532537,3.1,0.0,345678
11.0,12.4,6.0,29.048086121204452,3.1,0.0,345678
11.0,12.5,0.0,16.889186794956395,3.1,0.0,345678
11.0,12.5,1.0,16.99552266117712,3.1,0.0,345678
11.0,12.5,2.0,17.305884435178207,3.1,0.0,345678
11.0,12.5,3.0,18.06851280967717,3.1,0.0,345678
11.0,12.5,4.0,19.76715139471888,3.1,0.0,345678
11.0,12.5,5.0,23.214338351903972,3.1,0.0,345678
11.0,12.5,6.0,29.603163805566915,3.1,0.0,345678
11.0,12.6,0.0,17.303531784417075,3.1,0.0,345678
11.0,12.6,1.0,17.41113949249912,3.1,0.0,345678
11.0,12.6,2.0,17.72445004040973,3.1,0.0,345678
11.0,12.6,3.0,18.492584900253256,3.1,0.0,345678
11.0,12.6,4.0,20.216195716867198,3.1,0.0,345678
11.0,12.6,5.0,23.686447931187175,3.1,0.0,345678
11.0,12.6,6.0,30.194021943563303,3.1,0.0,345678
11.0,12.7,0.0,17.717995120541843,3.1,0.0,345678
11.0,12.7,1.0,17.826874812093592,3.1,0.0,345678
11.0,12.7,2.0,18.14312737909454,3.1,0.0,345678
11.0,12.7,3.0,18.91673553317904,3.1,0.0,345678
11.0,12.7,4.0,20.66596281873593,3.1,0.0,345678
11.0,12.7,5.0,24.159171275833174,3.1,0.0,345678
11.0,12.7,6.0,30.788337474710886,3.1,0.0,345678
11.0,12.8,0.0,18.148721565745113,3.1,0.0,345678
11.0,12.8,1.0,18.258858691491973,3.1,0.0,345678
11.0,12.8,2.0,18.57800401914749,3.1,0.0,345678
11.0,12.8,3.0,19.36105397317731,3.1,0.0,345678
11.0,12.8,4.0,21.132832741093157,3.1,0.0,345678
11.0,12.8,5.0,24.64862603362589,3.1,0.0,345678
11.0,12.8,6.0,31.404481251372985,3.1,0.0,345678
